,Intolerance,wealth_intolerance,Avg pct similar neighbors
3998,0.25,0.75,59.1
3999,0.25,0.75,59.1
4000,0.25,0.75,59.1
4001,0.25,0.75,59.1
4002,0.25,0.75,59.1
4003,0.25,0.75,59.1
4004,0.25,0.75,59.1
4005,0.25,0.75,59.1
4006,0.25,0.75,59.1
4007,0.25,0.75,59.1
4008,0.25,0.75,59.1
4009,0.25,0.75,59.1
4010,0.25,0.75,59.1
4011,0.25,0.75,59.1
4012,0.25,0.75,59.1
4013,0.25,0.75,59.1
4014,0.25,0.75,59.1
4015,0.25,0.75,59.1
4016,0.25,0.75,59.1
4017,0.25,0.75,59.1
4018,0.25,0.75,59.1
4019,0.25,0.75,59.1
4020,0.25,0.75,59.1
4021,0.25,0.75,59.1
4022,0.25,0.75,59.1
4023,0.25,0.75,59.1
4024,0.25,0.75,59.1
4025,0.25,0.75,59.1
4026,0.25,0.75,59.1
4027,0.25,0.75,59.1
4028,0.25,0.75,59.1
4029,0.25,0.75,0.0
4030,0.25,0.75,0.0
4031,0.25,0.75,51.7
4032,0.25,0.75,54.8
4033,0.25,0.75,56.0
4034,0.25,0.75,56.2
4035,0.25,0.75,56.7
4036,0.25,0.75,56.9
4037,0.25,0.75,56.9
4038,0.25,0.75,57.1
4039,0.25,0.75,57.2
4040,0.25,0.75,57.2
4041,0.25,0.75,57.2
4042,0.25,0.75,57.2
4043,0.25,0.75,57.2
4044,0.25,0.75,57.2
4045,0.25,0.75,57.2
4046,0.25,0.75,57.2
4047,0.25,0.75,57.2
4048,0.25,0.75,57.2
4049,0.25,0.75,57.2
4050,0.25,0.75,57.2
4051,0.25,0.75,57.2
4052,0.25,0.75,57.2
4053,0.25,0.75,57.2
4054,0.25,0.75,57.2
4055,0.25,0.75,57.2
4056,0.25,0.75,57.2
4057,0.25,0.75,57.2
4058,0.25,0.75,57.2
4059,0.25,0.75,57.2
4060,0.25,0.75,57.2
4061,0.25,0.75,57.2
4062,0.25,0.75,57.2
4063,0.25,0.75,57.2
4064,0.25,0.75,57.2
4065,0.25,0.75,57.2
4066,0.25,0.75,57.2
4067,0.25,0.75,57.2
4068,0.25,0.75,57.2
4069,0.25,0.75,57.2
4070,0.25,0.75,57.2
4071,0.25,0.75,57.2
4072,0.25,0.75,57.2
4073,0.25,0.75,57.2
4074,0.25,0.75,57.2
4075,0.25,0.75,57.2
4076,0.25,0.75,57.2
4077,0.25,0.75,57.2
4078,0.25,0.75,57.2
4079,0.25,0.75,57.2
4080,0.25,0.75,0.0
4081,0.25,0.75,0.0
4082,0.25,0.75,54.5
4083,0.25,0.75,60.3
4084,0.25,0.75,60.9
4085,0.25,0.75,61.0
4086,0.25,0.75,61.0
4087,0.25,0.75,61.0
4088,0.25,0.75,61.0
4089,0.25,0.75,61.0
4090,0.25,0.75,61.0
4091,0.25,0.75,61.0
4092,0.25,0.75,61.0
4093,0.25,0.75,61.0
4094,0.25,0.75,61.0
4095,0.25,0.75,61.0
4096,0.25,0.75,61.0
4097,0.25,0.75,61.0
4098,0.25,0.75,61.0
4099,0.25,0.75,61.0
4100,0.25,0.75,61.0
4101,0.25,0.75,61.0
4102,0.25,0.75,61.0
4103,0.25,0.75,61.0
4104,0.25,0.75,61.0
4105,0.25,0.75,61.0
4106,0.25,0.75,61.0
4107,0.25,0.75,61.0
4108,0.25,0.75,61.0
4109,0.25,0.75,61.0
4110,0.25,0.75,61.0
4111,0.25,0.75,61.0
4112,0.25,0.75,61.0
4113,0.25,0.75,61.0
4114,0.25,0.75,61.0
4115,0.25,0.75,61.0
4116,0.25,0.75,61.0
4117,0.25,0.75,61.0
4118,0.25,0.75,61.0
4119,0.25,0.75,61.0
4120,0.25,0.75,61.0
4121,0.25,0.75,61.0
4122,0.25,0.75,61.0
4123,0.25,0.75,61.0
4124,0.25,0.75,61.0
4125,0.25,0.75,61.0
4126,0.25,0.75,61.0
4127,0.25,0.75,61.0
4128,0.25,0.75,61.0
4129,0.25,0.75,61.0
4130,0.25,0.75,61.0
4131,0.25,0.75,0.0
4132,0.25,0.75,0.0
4133,0.25,0.75,53.5
4134,0.25,0.75,56.8
4135,0.25,0.75,57.9
4136,0.25,0.75,58.1
4137,0.25,0.75,58.1
4138,0.25,0.75,58.3
4139,0.25,0.75,58.3
4140,0.25,0.75,58.3
4141,0.25,0.75,58.3
4142,0.25,0.75,58.3
4143,0.25,0.75,58.3
4144,0.25,0.75,58.3
4145,0.25,0.75,58.3
4146,0.25,0.75,58.3
4147,0.25,0.75,58.3
4148,0.25,0.75,58.3
4149,0.25,0.75,58.3
4150,0.25,0.75,58.3
4151,0.25,0.75,58.3
4152,0.25,0.75,58.3
4153,0.25,0.75,58.3
4154,0.25,0.75,58.3
4155,0.25,0.75,58.3
4156,0.25,0.75,58.3
4157,0.25,0.75,58.3
4158,0.25,0.75,58.3
4159,0.25,0.75,58.3
4160,0.25,0.75,58.3
4161,0.25,0.75,58.3
4162,0.25,0.75,58.3
4163,0.25,0.75,58.3
4164,0.25,0.75,58.3
4165,0.25,0.75,58.3
4166,0.25,0.75,58.3
4167,0.25,0.75,58.3
4168,0.25,0.75,58.3
4169,0.25,0.75,58.3
4170,0.25,0.75,58.3
4171,0.25,0.75,58.3
4172,0.25,0.75,58.3
4173,0.25,0.75,58.3
4174,0.25,0.75,58.3
4175,0.25,0.75,58.3
4176,0.25,0.75,58.3
4177,0.25,0.75,58.3
4178,0.25,0.75,58.3
4179,0.25,0.75,58.3
4180,0.25,0.75,58.3
4181,0.25,0.75,58.3
4182,0.25,0.75,0.0
4183,0.25,0.75,0.0
4184,0.25,0.75,52.2
4185,0.25,0.75,54.9
4186,0.25,0.75,56.1
4187,0.25,0.75,56.5
4188,0.25,0.75,56.4
4189,0.25,0.75,56.7
4190,0.25,0.75,56.6
4191,0.25,0.75,56.7
4192,0.25,0.75,56.6
4193,0.25,0.75,57.2
4194,0.25,0.75,57.2
4195,0.25,0.75,57.2
4196,0.25,0.75,57.2
4197,0.25,0.75,57.2
4198,0.25,0.75,57.2
4199,0.25,0.75,57.2
4200,0.25,0.75,57.2
4201,0.25,0.75,57.2
4202,0.25,0.75,57.2
4203,0.25,0.75,57.2
4204,0.25,0.75,57.2
4205,0.25,0.75,57.2
4206,0.25,0.75,57.2
4207,0.25,0.75,57.2
4208,0.25,0.75,57.2
4209,0.25,0.75,57.2
4210,0.25,0.75,57.2
4211,0.25,0.75,57.2
4212,0.25,0.75,57.2
4213,0.25,0.75,57.2
4214,0.25,0.75,57.2
4215,0.25,0.75,57.2
4216,0.25,0.75,57.2
4217,0.25,0.75,57.2
4218,0.25,0.75,57.2
4219,0.25,0.75,57.2
4220,0.25,0.75,57.2
4221,0.25,0.75,57.2
4222,0.25,0.75,57.2
4223,0.25,0.75,57.2
4224,0.25,0.75,57.2
4225,0.25,0.75,57.2
4226,0.25,0.75,57.2
4227,0.25,0.75,57.2
4228,0.25,0.75,57.2
4229,0.25,0.75,57.2
4230,0.25,0.75,57.2
4231,0.25,0.75,57.2
4232,0.25,0.75,57.2
4233,0.25,0.75,0.0
4234,0.25,0.75,0.0
4235,0.25,0.75,51.9
4236,0.25,0.75,55.4
4237,0.25,0.75,56.5
4238,0.25,0.75,57.9
4239,0.25,0.75,59.1
4240,0.25,0.75,59.6
4241,0.25,0.75,60.0
4242,0.25,0.75,60.2
4243,0.25,0.75,60.2
4244,0.25,0.75,60.2
4245,0.25,0.75,60.2
4246,0.25,0.75,60.2
4247,0.25,0.75,60.2
4248,0.25,0.75,60.2
4249,0.25,0.75,60.2
4250,0.25,0.75,60.2
4251,0.25,0.75,60.2
4252,0.25,0.75,60.2
4253,0.25,0.75,60.2
4254,0.25,0.75,60.2
4255,0.25,0.75,60.2
4256,0.25,0.75,60.2
4257,0.25,0.75,60.2
4258,0.25,0.75,60.2
4259,0.25,0.75,60.2
4260,0.25,0.75,60.2
4261,0.25,0.75,60.2
4262,0.25,0.75,60.2
4263,0.25,0.75,60.2
4264,0.25,0.75,60.2
4265,0.25,0.75,60.2
4266,0.25,0.75,60.2
4267,0.25,0.75,60.2
4268,0.25,0.75,60.2
4269,0.25,0.75,60.2
4270,0.25,0.75,60.2
4271,0.25,0.75,60.2
4272,0.25,0.75,60.2
4273,0.25,0.75,60.2
4274,0.25,0.75,60.2
4275,0.25,0.75,60.2
4276,0.25,0.75,60.2
4277,0.25,0.75,60.2
4278,0.25,0.75,60.2
4279,0.25,0.75,60.2
4280,0.25,0.75,60.2
4281,0.25,0.75,60.2
4282,0.25,0.75,60.2
4283,0.25,0.75,60.2
4284,0.25,0.75,0.0
4285,0.25,0.75,0.0
4286,0.25,0.75,52.1
4287,0.25,0.75,54.5
4288,0.25,0.75,55.0
4289,0.25,0.75,55.6
4290,0.25,0.75,56.1
4291,0.25,0.75,56.3
4292,0.25,0.75,56.4
4293,0.25,0.75,56.3
4294,0.25,0.75,56.2
4295,0.25,0.75,56.3
4296,0.25,0.75,56.4
4297,0.25,0.75,56.4
4298,0.25,0.75,56.4
4299,0.25,0.75,56.4
4300,0.25,0.75,56.4
4301,0.25,0.75,56.4
4302,0.25,0.75,56.4
4303,0.25,0.75,56.4
4304,0.25,0.75,56.4
4305,0.25,0.75,56.4
4306,0.25,0.75,56.4
4307,0.25,0.75,56.4
4308,0.25,0.75,56.4
4309,0.25,0.75,56.4
4310,0.25,0.75,56.4
4311,0.25,0.75,56.4
4312,0.25,0.75,56.4
4313,0.25,0.75,56.4
4314,0.25,0.75,56.4
4315,0.25,0.75,56.4
4316,0.25,0.75,56.4
4317,0.25,0.75,56.4
4318,0.25,0.75,56.4
4319,0.25,0.75,56.4
4320,0.25,0.75,56.4
4321,0.25,0.75,56.4
4322,0.25,0.75,56.4
4323,0.25,0.75,56.4
4324,0.25,0.75,56.4
4325,0.25,0.75,56.4
4326,0.25,0.75,56.4
4327,0.25,0.75,56.4
4328,0.25,0.75,56.4
4329,0.25,0.75,56.4
4330,0.25,0.75,56.4
4331,0.25,0.75,56.4
4332,0.25,0.75,56.4
4333,0.25,0.75,56.4
4334,0.25,0.75,56.4
4335,0.25,0.75,0.0
4336,0.25,0.75,0.0
4337,0.25,0.75,53.0
4338,0.25,0.75,55.4
4339,0.25,0.75,56.2
4340,0.25,0.75,56.9
4341,0.25,0.75,57.0
4342,0.25,0.75,57.5
4343,0.25,0.75,57.5
4344,0.25,0.75,57.5
4345,0.25,0.75,57.6
4346,0.25,0.75,57.5
4347,0.25,0.75,57.8
4348,0.25,0.75,57.8
4349,0.25,0.75,57.8
4350,0.25,0.75,57.8
4351,0.25,0.75,57.8
4352,0.25,0.75,57.8
4353,0.25,0.75,57.8
4354,0.25,0.75,57.8
4355,0.25,0.75,57.8
4356,0.25,0.75,57.8
4357,0.25,0.75,57.8
4358,0.25,0.75,57.8
4359,0.25,0.75,57.8
4360,0.25,0.75,57.8
4361,0.25,0.75,57.8
4362,0.25,0.75,57.8
4363,0.25,0.75,57.8
4364,0.25,0.75,57.8
4365,0.25,0.75,57.8
4366,0.25,0.75,57.8
4367,0.25,0.75,57.8
4368,0.25,0.75,57.8
4369,0.25,0.75,57.8
4370,0.25,0.75,57.8
4371,0.25,0.75,57.8
4372,0.25,0.75,57.8
4373,0.25,0.75,57.8
4374,0.25,0.75,57.8
4375,0.25,0.75,57.8
4376,0.25,0.75,57.8
4377,0.25,0.75,57.8
4378,0.25,0.75,57.8
4379,0.25,0.75,57.8
4380,0.25,0.75,57.8
4381,0.25,0.75,57.8
4382,0.25,0.75,57.8
4383,0.25,0.75,57.8
4384,0.25,0.75,57.8
4385,0.25,0.75,57.8
4386,0.25,0.75,0.0
4387,0.25,0.75,0.0
4388,0.25,0.75,51.6
4389,0.25,0.75,56.0
4390,0.25,0.75,58.3
4391,0.25,0.75,60.0
4392,0.25,0.75,60.3
4393,0.25,0.75,60.5
4394,0.25,0.75,60.5
4395,0.25,0.75,60.5
4396,0.25,0.75,60.5
4397,0.25,0.75,60.5
4398,0.25,0.75,60.5
4399,0.25,0.75,60.5
4400,0.25,0.75,60.5
4401,0.25,0.75,60.5
4402,0.25,0.75,60.5
4403,0.25,0.75,60.5
4404,0.25,0.75,60.5
4405,0.25,0.75,60.5
4406,0.25,0.75,60.5
4407,0.25,0.75,60.5
4408,0.25,0.75,60.5
4409,0.25,0.75,60.5
4410,0.25,0.75,60.5
4411,0.25,0.75,60.5
4412,0.25,0.75,60.5
4413,0.25,0.75,60.5
4414,0.25,0.75,60.5
4415,0.25,0.75,60.5
4416,0.25,0.75,60.5
4417,0.25,0.75,60.5
4418,0.25,0.75,60.5
4419,0.25,0.75,60.5
4420,0.25,0.75,60.5
4421,0.25,0.75,60.5
4422,0.25,0.75,60.5
4423,0.25,0.75,60.5
4424,0.25,0.75,60.5
4425,0.25,0.75,60.5
4426,0.25,0.75,60.5
4427,0.25,0.75,60.5
4428,0.25,0.75,60.5
4429,0.25,0.75,60.5
4430,0.25,0.75,60.5
4431,0.25,0.75,60.5
4432,0.25,0.75,60.5
4433,0.25,0.75,60.5
4434,0.25,0.75,60.5
4435,0.25,0.75,60.5
4436,0.25,0.75,60.5
4437,0.25,0.75,0.0
4438,0.25,0.75,0.0
4439,0.25,0.75,52.2
4440,0.25,0.75,55.4
4441,0.25,0.75,56.1
4442,0.25,0.75,56.4
4443,0.25,0.75,56.6
4444,0.25,0.75,56.4
4445,0.25,0.75,56.4
4446,0.25,0.75,56.5
4447,0.25,0.75,56.6
4448,0.25,0.75,56.6
4449,0.25,0.75,56.6
4450,0.25,0.75,56.6
4451,0.25,0.75,56.6
4452,0.25,0.75,56.6
4453,0.25,0.75,56.6
4454,0.25,0.75,56.6
4455,0.25,0.75,56.6
4456,0.25,0.75,56.6
4457,0.25,0.75,56.6
4458,0.25,0.75,56.6
4459,0.25,0.75,56.6
4460,0.25,0.75,56.6
4461,0.25,0.75,56.6
4462,0.25,0.75,56.6
4463,0.25,0.75,56.6
4464,0.25,0.75,56.6
4465,0.25,0.75,56.6
4466,0.25,0.75,56.6
4467,0.25,0.75,56.6
4468,0.25,0.75,56.6
4469,0.25,0.75,56.6
4470,0.25,0.75,56.6
4471,0.25,0.75,56.6
4472,0.25,0.75,56.6
4473,0.25,0.75,56.6
4474,0.25,0.75,56.6
4475,0.25,0.75,56.6
4476,0.25,0.75,56.6
4477,0.25,0.75,56.6
4478,0.25,0.75,56.6
4479,0.25,0.75,56.6
4480,0.25,0.75,56.6
4481,0.25,0.75,56.6
4482,0.25,0.75,56.6
4483,0.25,0.75,56.6
4484,0.25,0.75,56.6
4485,0.25,0.75,56.6
4486,0.25,0.75,56.6
4487,0.25,0.75,56.6
4488,0.25,0.75,0.0
4489,0.25,0.75,0.0
4490,0.25,0.75,52.5
4491,0.25,0.75,55.5
4492,0.25,0.75,56.5
4493,0.25,0.75,57.2
4494,0.25,0.75,57.4
4495,0.25,0.75,57.4
4496,0.25,0.75,57.6
4497,0.25,0.75,57.4
4498,0.25,0.75,57.7
4499,0.25,0.75,57.8
4500,0.25,0.75,57.8
4501,0.25,0.75,57.8
4502,0.25,0.75,57.8
4503,0.25,0.75,57.8
4504,0.25,0.75,57.8
4505,0.25,0.75,57.8
4506,0.25,0.75,57.8
4507,0.25,0.75,57.8
4508,0.25,0.75,57.8
4509,0.25,0.75,57.8
4510,0.25,0.75,57.8
4511,0.25,0.75,57.8
4512,0.25,0.75,57.8
4513,0.25,0.75,57.8
4514,0.25,0.75,57.8
4515,0.25,0.75,57.8
4516,0.25,0.75,57.8
4517,0.25,0.75,57.8
4518,0.25,0.75,57.8
4519,0.25,0.75,57.8
4520,0.25,0.75,57.8
4521,0.25,0.75,57.8
4522,0.25,0.75,57.8
4523,0.25,0.75,57.8
4524,0.25,0.75,57.8
4525,0.25,0.75,57.8
4526,0.25,0.75,57.8
4527,0.25,0.75,57.8
4528,0.25,0.75,57.8
4529,0.25,0.75,57.8
4530,0.25,0.75,57.8
4531,0.25,0.75,57.8
4532,0.25,0.75,57.8
4533,0.25,0.75,57.8
4534,0.25,0.75,57.8
4535,0.25,0.75,57.8
4536,0.25,0.75,57.8
4537,0.25,0.75,57.8
4538,0.25,0.75,57.8
4539,0.25,0.75,0.0
4540,0.25,0.75,0.0
4541,0.25,0.75,53.0
4542,0.25,0.75,57.6
4543,0.25,0.75,58.5
4544,0.25,0.75,60.0
4545,0.25,0.75,60.8
4546,0.25,0.75,60.8
4547,0.25,0.75,61.1
4548,0.25,0.75,61.4
4549,0.25,0.75,61.6
4550,0.25,0.75,61.6
4551,0.25,0.75,61.6
4552,0.25,0.75,61.6
4553,0.25,0.75,61.6
4554,0.25,0.75,61.6
4555,0.25,0.75,61.6
4556,0.25,0.75,61.6
4557,0.25,0.75,61.6
4558,0.25,0.75,61.6
4559,0.25,0.75,61.6
4560,0.25,0.75,61.6
4561,0.25,0.75,61.6
4562,0.25,0.75,61.6
4563,0.25,0.75,61.6
4564,0.25,0.75,61.6
4565,0.25,0.75,61.6
4566,0.25,0.75,61.6
4567,0.25,0.75,61.6
4568,0.25,0.75,61.6
4569,0.25,0.75,61.6
4570,0.25,0.75,61.6
4571,0.25,0.75,61.6
4572,0.25,0.75,61.6
4573,0.25,0.75,61.6
4574,0.25,0.75,61.6
4575,0.25,0.75,61.6
4576,0.25,0.75,61.6
4577,0.25,0.75,61.6
4578,0.25,0.75,61.6
4579,0.25,0.75,61.6
4580,0.25,0.75,61.6
4581,0.25,0.75,61.6
4582,0.25,0.75,61.6
4583,0.25,0.75,61.6
4584,0.25,0.75,61.6
4585,0.25,0.75,61.6
4586,0.25,0.75,61.6
4587,0.25,0.75,61.6
4588,0.25,0.75,61.6
4589,0.25,0.75,61.6
4590,0.5,0.25,0.0
4591,0.5,0.25,0.0
4592,0.5,0.25,56.1
4593,0.5,0.25,64.3
4594,0.5,0.25,69.4
4595,0.5,0.25,75.2
4596,0.5,0.25,77.6
4597,0.5,0.25,80.1
4598,0.5,0.25,82.8
4599,0.5,0.25,83.5
4600,0.5,0.25,84.7
4601,0.5,0.25,85.4
4602,0.5,0.25,86.3
4603,0.5,0.25,86.7
4604,0.5,0.25,87.6
4605,0.5,0.25,88.0
4606,0.5,0.25,88.0
4607,0.5,0.25,88.0
4608,0.5,0.25,88.3
4609,0.5,0.25,88.2
4610,0.5,0.25,87.9
4611,0.5,0.25,88.4
4612,0.5,0.25,88.4
4613,0.5,0.25,88.4
4614,0.5,0.25,88.4
4615,0.5,0.25,88.4
4616,0.5,0.25,88.4
4617,0.5,0.25,88.4
4618,0.5,0.25,88.4
4619,0.5,0.25,88.4
4620,0.5,0.25,88.4
4621,0.5,0.25,88.4
4622,0.5,0.25,88.4
4623,0.5,0.25,88.4
4624,0.5,0.25,88.4
4625,0.5,0.25,88.4
4626,0.5,0.25,88.4
4627,0.5,0.25,88.4
4628,0.5,0.25,88.4
4629,0.5,0.25,88.4
4630,0.5,0.25,88.4
4631,0.5,0.25,88.4
4632,0.5,0.25,88.4
4633,0.5,0.25,88.4
4634,0.5,0.25,88.4
4635,0.5,0.25,88.4
4636,0.5,0.25,88.4
4637,0.5,0.25,88.4
4638,0.5,0.25,88.4
4639,0.5,0.25,88.4
4640,0.5,0.25,88.4
4641,0.5,0.25,0.0
4642,0.5,0.25,0.0
4643,0.5,0.25,55.3
4644,0.5,0.25,67.1
4645,0.5,0.25,72.6
4646,0.5,0.25,77.8
4647,0.5,0.25,77.9
4648,0.5,0.25,80.9
4649,0.5,0.25,82.9
4650,0.5,0.25,84.2
4651,0.5,0.25,84.7
4652,0.5,0.25,85.5
4653,0.5,0.25,86.6
4654,0.5,0.25,87.1
4655,0.5,0.25,87.2
4656,0.5,0.25,87.3
4657,0.5,0.25,87.4
4658,0.5,0.25,87.5
4659,0.5,0.25,87.7
4660,0.5,0.25,88.2
4661,0.5,0.25,87.7
4662,0.5,0.25,87.8
4663,0.5,0.25,88.2
4664,0.5,0.25,88.1
4665,0.5,0.25,88.3
4666,0.5,0.25,88.0
4667,0.5,0.25,88.2
4668,0.5,0.25,88.4
4669,0.5,0.25,88.4
4670,0.5,0.25,88.7
4671,0.5,0.25,89.1
4672,0.5,0.25,89.1
4673,0.5,0.25,89.1
4674,0.5,0.25,89.1
4675,0.5,0.25,89.1
4676,0.5,0.25,89.1
4677,0.5,0.25,89.1
4678,0.5,0.25,89.1
4679,0.5,0.25,89.1
4680,0.5,0.25,89.1
4681,0.5,0.25,89.1
4682,0.5,0.25,89.1
4683,0.5,0.25,89.1
4684,0.5,0.25,89.1
4685,0.5,0.25,89.1
4686,0.5,0.25,89.1
4687,0.5,0.25,89.1
4688,0.5,0.25,89.1
4689,0.5,0.25,89.1
4690,0.5,0.25,89.1
4691,0.5,0.25,89.1
4692,0.5,0.25,0.0
4693,0.5,0.25,0.0
4694,0.5,0.25,54.8
4695,0.5,0.25,68.3
4696,0.5,0.25,73.7
4697,0.5,0.25,76.5
4698,0.5,0.25,79.1
4699,0.5,0.25,81.4
4700,0.5,0.25,84.0
4701,0.5,0.25,86.1
4702,0.5,0.25,86.3
4703,0.5,0.25,87.3
4704,0.5,0.25,87.9
4705,0.5,0.25,87.6
4706,0.5,0.25,87.8
4707,0.5,0.25,88.1
4708,0.5,0.25,88.0
4709,0.5,0.25,88.7
4710,0.5,0.25,88.9
4711,0.5,0.25,88.8
4712,0.5,0.25,88.8
4713,0.5,0.25,89.0
4714,0.5,0.25,88.9
4715,0.5,0.25,88.9
4716,0.5,0.25,89.0
4717,0.5,0.25,88.8
4718,0.5,0.25,89.0
4719,0.5,0.25,89.0
4720,0.5,0.25,88.9
4721,0.5,0.25,89.0
4722,0.5,0.25,89.0
4723,0.5,0.25,89.3
4724,0.5,0.25,89.1
4725,0.5,0.25,89.2
4726,0.5,0.25,89.0
4727,0.5,0.25,89.1
4728,0.5,0.25,89.3
4729,0.5,0.25,89.5
4730,0.5,0.25,89.3
4731,0.5,0.25,89.3
4732,0.5,0.25,89.3
4733,0.5,0.25,89.6
4734,0.5,0.25,89.4
4735,0.5,0.25,89.4
4736,0.5,0.25,89.4
4737,0.5,0.25,89.4
4738,0.5,0.25,89.4
4739,0.5,0.25,89.4
4740,0.5,0.25,89.4
4741,0.5,0.25,89.4
4742,0.5,0.25,89.4
4743,0.5,0.25,0.0
4744,0.5,0.25,0.0
4745,0.5,0.25,56.6
4746,0.5,0.25,68.5
4747,0.5,0.25,75.6
4748,0.5,0.25,79.8
4749,0.5,0.25,82.5
4750,0.5,0.25,84.6
4751,0.5,0.25,84.8
4752,0.5,0.25,85.4
4753,0.5,0.25,87.0
4754,0.5,0.25,87.1
4755,0.5,0.25,87.3
4756,0.5,0.25,87.7
4757,0.5,0.25,88.1
4758,0.5,0.25,88.5
4759,0.5,0.25,88.3
4760,0.5,0.25,88.4
4761,0.5,0.25,89.5
4762,0.5,0.25,89.2
4763,0.5,0.25,88.7
4764,0.5,0.25,89.1
4765,0.5,0.25,89.2
4766,0.5,0.25,90.0
4767,0.5,0.25,89.6
4768,0.5,0.25,90.4
4769,0.5,0.25,89.8
4770,0.5,0.25,89.7
4771,0.5,0.25,90.2
4772,0.5,0.25,90.0
4773,0.5,0.25,89.4
4774,0.5,0.25,89.3
4775,0.5,0.25,89.7
4776,0.5,0.25,89.3
4777,0.5,0.25,90.0
4778,0.5,0.25,90.0
4779,0.5,0.25,90.0
4780,0.5,0.25,90.1
4781,0.5,0.25,89.9
4782,0.5,0.25,90.0
4783,0.5,0.25,90.2
4784,0.5,0.25,90.1
4785,0.5,0.25,89.8
4786,0.5,0.25,89.9
4787,0.5,0.25,90.2
4788,0.5,0.25,90.2
4789,0.5,0.25,90.7
4790,0.5,0.25,90.6
4791,0.5,0.25,90.7
4792,0.5,0.25,90.4
4793,0.5,0.25,90.5
4794,0.5,0.25,0.0
4795,0.5,0.25,0.0
4796,0.5,0.25,55.5
4797,0.5,0.25,64.6
4798,0.5,0.25,71.8
4799,0.5,0.25,76.2
4800,0.5,0.25,80.4
4801,0.5,0.25,81.4
4802,0.5,0.25,81.8
4803,0.5,0.25,83.7
4804,0.5,0.25,84.4
4805,0.5,0.25,84.9
4806,0.5,0.25,86.4
4807,0.5,0.25,86.7
4808,0.5,0.25,86.1
4809,0.5,0.25,87.1
4810,0.5,0.25,86.5
4811,0.5,0.25,86.2
4812,0.5,0.25,86.4
4813,0.5,0.25,86.6
4814,0.5,0.25,86.5
4815,0.5,0.25,86.9
4816,0.5,0.25,87.3
4817,0.5,0.25,87.5
4818,0.5,0.25,87.5
4819,0.5,0.25,87.4
4820,0.5,0.25,87.1
4821,0.5,0.25,86.8
4822,0.5,0.25,86.7
4823,0.5,0.25,87.2
4824,0.5,0.25,87.2
4825,0.5,0.25,86.8
4826,0.5,0.25,87.2
4827,0.5,0.25,87.1
4828,0.5,0.25,87.3
4829,0.5,0.25,86.7
4830,0.5,0.25,87.2
4831,0.5,0.25,87.2
4832,0.5,0.25,87.3
4833,0.5,0.25,87.1
4834,0.5,0.25,87.5
4835,0.5,0.25,87.1
4836,0.5,0.25,87.1
4837,0.5,0.25,87.2
4838,0.5,0.25,87.2
4839,0.5,0.25,87.5
4840,0.5,0.25,87.3
4841,0.5,0.25,87.2
4842,0.5,0.25,87.1
4843,0.5,0.25,87.0
4844,0.5,0.25,87.2
4845,0.5,0.25,0.0
4846,0.5,0.25,0.0
4847,0.5,0.25,54.1
4848,0.5,0.25,65.3
4849,0.5,0.25,71.2
4850,0.5,0.25,74.4
4851,0.5,0.25,77.7
4852,0.5,0.25,79.9
4853,0.5,0.25,82.1
4854,0.5,0.25,84.2
4855,0.5,0.25,85.5
4856,0.5,0.25,85.7
4857,0.5,0.25,86.9
4858,0.5,0.25,87.5
4859,0.5,0.25,87.4
4860,0.5,0.25,86.9
4861,0.5,0.25,87.2
4862,0.5,0.25,87.9
4863,0.5,0.25,88.7
4864,0.5,0.25,88.5
4865,0.5,0.25,88.5
4866,0.5,0.25,88.8
4867,0.5,0.25,88.7
4868,0.5,0.25,89.1
4869,0.5,0.25,89.1
4870,0.5,0.25,88.5
4871,0.5,0.25,89.1
4872,0.5,0.25,88.8
4873,0.5,0.25,88.9
4874,0.5,0.25,89.5
4875,0.5,0.25,89.2
4876,0.5,0.25,89.5
4877,0.5,0.25,89.1
4878,0.5,0.25,89.0
4879,0.5,0.25,88.9
4880,0.5,0.25,89.4
4881,0.5,0.25,89.3
4882,0.5,0.25,89.1
4883,0.5,0.25,89.0
4884,0.5,0.25,88.8
4885,0.5,0.25,88.5
4886,0.5,0.25,89.4
4887,0.5,0.25,89.0
4888,0.5,0.25,89.1
4889,0.5,0.25,88.9
4890,0.5,0.25,89.1
4891,0.5,0.25,89.4
4892,0.5,0.25,88.9
4893,0.5,0.25,89.0
4894,0.5,0.25,89.1
4895,0.5,0.25,89.0
4896,0.5,0.25,0.0
4897,0.5,0.25,0.0
4898,0.5,0.25,59.6
4899,0.5,0.25,69.5
4900,0.5,0.25,75.7
4901,0.5,0.25,78.9
4902,0.5,0.25,80.0
4903,0.5,0.25,83.1
4904,0.5,0.25,84.7
4905,0.5,0.25,86.0
4906,0.5,0.25,88.4
4907,0.5,0.25,89.0
4908,0.5,0.25,89.9
4909,0.5,0.25,90.2
4910,0.5,0.25,89.7
4911,0.5,0.25,89.9
4912,0.5,0.25,90.6
4913,0.5,0.25,90.7
4914,0.5,0.25,90.5
4915,0.5,0.25,90.5
4916,0.5,0.25,90.5
4917,0.5,0.25,90.7
4918,0.5,0.25,90.9
4919,0.5,0.25,91.1
4920,0.5,0.25,91.1
4921,0.5,0.25,91.2
4922,0.5,0.25,91.2
4923,0.5,0.25,91.2
4924,0.5,0.25,91.2
4925,0.5,0.25,91.2
4926,0.5,0.25,91.2
4927,0.5,0.25,91.2
4928,0.5,0.25,91.2
